country,survey_start_year,year,lat,lon,GID_1,GID_2,households,rural,iwi,uid,origin_lat,origin_lon
senegal,2015,2015,15.419151334,-13.033602636999897,SEN.9,SEN.9.1,17,1,47.44149505882353,senegal_2015_00097,15.419151334,-13.033602636999897
senegal,2015,2015,16.174108459,-15.557891334999995,SEN.10,SEN.10.1,17,1,19.528867470588235,senegal_2015_00098,16.174108459,-15.557891334999995
senegal,2015,2015,14.754695129000003,-16.731206968,SEN.13,SEN.13.2,20,1,52.08720105,senegal_2015_00099,14.754695129000003,-16.731206968
senegal,2015,2015,12.898289019999996,-11.942898509999996,SEN.6,SEN.6.3,15,1,21.67054566666667,senegal_2015_00100,12.898289019999996,-11.942898509999996
senegal,2015,2015,14.441050308000108,-16.803525227,SEN.13,SEN.13.1,18,1,53.30264911111112,senegal_2015_00101,14.441050308000108,-16.803525227
senegal,2015,2015,14.744884494000098,-17.348760465999895,SEN.1,SEN.1.3,20,0,57.35766595,senegal_2015_00102,14.744884494000098,-17.348760465999895
senegal,2015,2015,14.664084174,-16.2300890829999,SEN.2,SEN.2.2,20,0,62.3364267,senegal_2015_00103,14.664084174,-16.2300890829999
senegal,2015,2015,13.0140220000001,-15.684764,SEN.11,SEN.11.1,4,1,30.43125275,senegal_2015_00104,13.0140220000001,-15.684764
senegal,2015,2015,15.0642811010001,-16.144826330999894,SEN.8,SEN.8.1,21,1,48.58834490476191,senegal_2015_00105,15.0642811010001,-16.144826330999894
senegal,2015,2015,13.5454358010001,-14.3081178099999,SEN.12,SEN.12.4,4,1,18.01653575,senegal_2015_00106,13.5454358010001,-14.3081178099999
senegal,2015,2015,14.111731133999998,-16.3381573249999,SEN.3,SEN.3.2,8,1,16.34306625,senegal_2015_00107,14.111731133999998,-16.3381573249999
senegal,2015,2015,12.887432801,-14.9386198289999,SEN.7,SEN.7.1,11,0,59.30084327272727,senegal_2015_00108,12.887432801,-14.9386198289999
senegal,2015,2015,14.722716909999995,-17.452307354000006,SEN.1,SEN.1.1,21,0,43.38134528571428,senegal_2015_00109,14.722716909999995,-17.452307354000006
senegal,2015,2015,12.5889162230001,-12.1313091939999,SEN.6,SEN.6.1,12,0,23.3584985,senegal_2015_00110,12.5889162230001,-12.1313091939999
senegal,2015,2015,14.125492080000102,-15.750898442999905,SEN.4,SEN.4.1,19,0,40.70589942105264,senegal_2015_00111,14.125492080000102,-15.750898442999905
senegal,2015,2015,14.717024353999994,-17.2815948479999,SEN.1,SEN.1.4,21,0,61.42548123809522,senegal_2015_00112,14.717024353999994,-17.2815948479999
senegal,2015,2015,16.016350738000007,-16.48494479399989,SEN.10,SEN.10.3,22,0,63.03705504545454,senegal_2015_00113,16.016350738000007,-16.48494479399989
senegal,2015,2015,14.2153645760001,-15.446158351,SEN.4,SEN.4.2,12,1,24.50906425,senegal_2015_00114,14.2153645760001,-15.446158351
senegal,2015,2015,16.424841645000107,-14.319977375999905,SEN.10,SEN.10.2,20,0,34.54513635000001,senegal_2015_00115,16.424841645000107,-14.319977375999905
senegal,2015,2015,14.7740979430001,-17.365473825,SEN.1,SEN.1.3,19,0,52.53771547368421,senegal_2015_00116,14.7740979430001,-17.365473825
senegal,2015,2015,13.7584559640001,-16.386401728999893,SEN.3,SEN.3.2,16,1,24.381569375,senegal_2015_00117,13.7584559640001,-16.386401728999893
senegal,2015,2015,14.817097123000105,-15.915039086,SEN.2,SEN.2.3,21,1,47.06453971428572,senegal_2015_00118,14.817097123000105,-15.915039086
senegal,2015,2015,12.5717448930001,-16.292075187,SEN.14,SEN.14.3,12,0,47.410439,senegal_2015_00119,12.5717448930001,-16.292075187
senegal,2015,2015,16.517731062000102,-15.504150320999903,SEN.10,SEN.10.1,17,0,55.52937917647058,senegal_2015_00120,16.517731062000102,-15.504150320999903
senegal,2015,2015,14.130693000000097,-16.064744,SEN.5,SEN.5.2,21,0,52.09868671428572,senegal_2015_00121,14.130693000000097,-16.064744
senegal,2015,2015,13.6059349720001,-13.577816028,SEN.12,SEN.12.4,1,1,57.322166,senegal_2015_00122,13.6059349720001,-13.577816028
senegal,2015,2015,14.345185300000002,-16.281984513999898,SEN.3,SEN.3.1,19,1,30.89665315789474,senegal_2015_00123,14.345185300000002,-16.281984513999898
senegal,2015,2015,12.644810458000102,-12.6002611989999,SEN.6,SEN.6.2,16,1,21.983184750000003,senegal_2015_00124,12.644810458000102,-12.6002611989999
senegal,2015,2015,13.1479358450001,-13.772022482,SEN.7,SEN.7.3,5,1,61.90720979999999,senegal_2015_00125,13.1479358450001,-13.772022482
senegal,2015,2015,16.1425146,-16.311820095,SEN.10,SEN.10.1,17,1,31.000198529411765,senegal_2015_00126,16.1425146,-16.311820095
senegal,2015,2015,12.536773931,-12.170631297999902,SEN.6,SEN.6.1,12,0,53.69922400000001,senegal_2015_00127,12.536773931,-12.170631297999902
senegal,2015,2015,14.083846986,-16.476767928000008,SEN.3,SEN.3.2,15,0,45.70269099999999,senegal_2015_00128,14.083846986,-16.476767928000008
senegal,2015,2015,12.548763211000104,-12.187436886999905,SEN.6,SEN.6.1,15,0,59.08110073333334,senegal_2015_00129,12.548763211000104,-12.187436886999905
senegal,2015,2015,12.566744688,-16.262196017000004,SEN.14,SEN.14.3,8,0,49.96328750000001,senegal_2015_00130,12.566744688,-16.262196017000004
senegal,2015,2015,14.7801009660001,-12.419338636,SEN.12,SEN.12.1,5,1,25.441425,senegal_2015_00131,14.7801009660001,-12.419338636
senegal,2015,2015,13.5386376070001,-12.0873300059999,SEN.12,SEN.12.1,9,1,12.584987111111111,senegal_2015_00132,13.5386376070001,-12.0873300059999
senegal,2015,2015,12.554464682000097,-16.268364365,SEN.14,SEN.14.3,16,0,53.5632615625,senegal_2015_00133,12.554464682000097,-16.268364365
senegal,2015,2015,14.835494896000109,-15.859642299999996,SEN.2,SEN.2.3,15,1,55.49024133333334,senegal_2015_00134,14.835494896000109,-15.859642299999996
senegal,2015,2015,14.190363109999996,-15.528974390999997,SEN.4,SEN.4.2,15,1,28.4112704,senegal_2015_00135,14.190363109999996,-15.528974390999997
senegal,2015,2015,15.617657775999994,-13.312961379999903,SEN.9,SEN.9.2,16,0,48.3325763125,senegal_2015_00136,15.617657775999994,-13.312961379999903
senegal,2015,2015,13.9598361820001,-13.402812427,SEN.12,SEN.12.2,10,1,27.6442303,senegal_2015_00137,13.9598361820001,-13.402812427
senegal,2015,2015,13.6355432980001,-15.676918784,SEN.5,SEN.5.3,3,1,24.364563000000004,senegal_2015_00138,13.6355432980001,-15.676918784
senegal,2015,2015,15.659025718000102,-13.267822537000002,SEN.9,SEN.9.2,21,0,58.537689,senegal_2015_00139,15.659025718000102,-13.267822537000002
senegal,2015,2015,13.4284474030001,-14.8245492199999,SEN.7,SEN.7.2,2,1,7.478402,senegal_2015_00140,13.4284474030001,-14.8245492199999
senegal,2015,2015,14.7403523240001,-17.307985479000006,SEN.1,SEN.1.3,21,0,74.14501080952381,senegal_2015_00141,14.7403523240001,-17.307985479000006
senegal,2015,2015,13.052479111,-16.556010291,SEN.14,SEN.14.1,4,1,60.483834,senegal_2015_00142,13.052479111,-16.556010291
senegal,2015,2015,16.5268679700001,-15.263770979000002,SEN.10,SEN.10.2,9,1,27.55725988888889,senegal_2015_00143,16.5268679700001,-15.263770979000002
senegal,2015,2015,14.820082542,-15.872585558999996,SEN.2,SEN.2.3,19,1,32.346168473684216,senegal_2015_00144,14.820082542,-15.872585558999996
senegal,2015,2015,12.881297713,-16.148175087999995,SEN.14,SEN.14.1,14,1,45.94541771428572,senegal_2015_00145,12.881297713,-16.148175087999995
senegal,2015,2015,15.339611743,-15.484290057000004,SEN.8,SEN.8.2,22,0,54.345837227272746,senegal_2015_00146,15.339611743,-15.484290057000004
senegal,2015,2015,14.707918995999997,-17.47376652100001,SEN.1,SEN.1.1,19,0,62.05113294736841,senegal_2015_00147,14.707918995999997,-17.47376652100001
senegal,2015,2015,14.464420986000103,-16.276091854999898,SEN.3,SEN.3.1,19,0,59.68192521052631,senegal_2015_00148,14.464420986000103,-16.276091854999898
senegal,2015,2015,13.811337240999997,-15.863604655999897,SEN.5,SEN.5.3,15,1,38.67008226666666,senegal_2015_00149,13.811337240999997,-15.863604655999897
senegal,2015,2015,12.390665716000102,-12.290601818,SEN.6,SEN.6.1,13,1,16.226596,senegal_2015_00150,12.390665716000102,-12.290601818
senegal,2015,2015,15.7386528260001,-16.52647148400001,SEN.8,SEN.8.3,22,1,33.39270404545454,senegal_2015_00151,15.7386528260001,-16.52647148400001
senegal,2015,2015,13.700939933,-15.889609357999998,SEN.5,SEN.5.3,9,1,25.78289544444444,senegal_2015_00152,13.700939933,-15.889609357999998
senegal,2015,2015,15.617935083000104,-16.585913773999895,SEN.8,SEN.8.1,16,1,30.8684883125,senegal_2015_00153,15.617935083000104,-16.585913773999895
senegal,2015,2015,14.637617647000104,-16.230412983000004,SEN.2,SEN.2.2,19,0,52.77145721052632,senegal_2015_00154,14.637617647000104,-16.230412983000004
senegal,2015,2015,13.767785845000002,-13.654484784000005,SEN.12,SEN.12.4,11,0,52.12466136363636,senegal_2015_00155,13.767785845000002,-13.654484784000005
senegal,2015,2015,12.587204562000098,-16.043139079999897,SEN.14,SEN.14.3,10,1,27.4704673,senegal_2015_00156,12.587204562000098,-16.043139079999897
senegal,2015,2015,13.6524983250001,-16.310988772,SEN.3,SEN.3.2,4,1,25.65146925,senegal_2015_00157,13.6524983250001,-16.310988772
senegal,2015,2015,14.429514611999998,-16.963396686000003,SEN.13,SEN.13.1,12,0,33.566423083333326,senegal_2015_00158,14.429514611999998,-16.963396686000003
senegal,2015,2015,12.394563899,-16.472127132,SEN.14,SEN.14.2,4,1,26.0108005,senegal_2015_00159,12.394563899,-16.472127132
senegal,2015,2015,14.257273428000104,-14.448882517999897,SEN.12,SEN.12.3,15,1,14.931711266666667,senegal_2015_00160,14.257273428000104,-14.448882517999897
senegal,2015,2015,13.163029007,-14.1132425239999,SEN.7,SEN.7.3,6,0,45.889673,senegal_2015_00161,13.163029007,-14.1132425239999
senegal,2015,2015,15.1855770920001,-16.895386268,SEN.13,SEN.13.3,18,1,45.02695883333332,senegal_2015_00162,15.1855770920001,-16.895386268
senegal,2015,2015,12.905863057000005,-14.946198989000004,SEN.7,SEN.7.1,19,0,59.52652863157893,senegal_2015_00163,12.905863057000005,-14.946198989000004
senegal,2015,2015,12.471693272,-12.460285805999897,SEN.6,SEN.6.1,15,1,20.708599733333333,senegal_2015_00164,12.471693272,-12.460285805999897
senegal,2015,2015,13.991794731,-16.190206372,SEN.5,SEN.5.2,18,1,28.566717333333333,senegal_2015_00165,13.991794731,-16.190206372
senegal,2015,2015,13.042128023,-13.955746239000002,SEN.7,SEN.7.3,5,1,9.0593576,senegal_2015_00166,13.042128023,-13.955746239000002
senegal,2015,2015,14.023476046,-12.703083770999998,SEN.12,SEN.12.2,6,1,45.00883916666666,senegal_2015_00167,14.023476046,-12.703083770999998
senegal,2015,2015,14.958940767999996,-16.951798991999997,SEN.13,SEN.13.3,17,1,35.32666158823529,senegal_2015_00168,14.958940767999996,-16.951798991999997
senegal,2015,2015,13.9255875220001,-16.0072372189999,SEN.5,SEN.5.2,6,1,30.186238666666668,senegal_2015_00169,13.9255875220001,-16.0072372189999
senegal,2015,2015,14.788480416000006,-17.366361970000007,SEN.1,SEN.1.2,21,0,60.97121176190476,senegal_2015_00170,14.788480416000006,-17.366361970000007
senegal,2015,2015,14.852981849000097,-15.861105279000007,SEN.2,SEN.2.3,21,1,58.46459266666666,senegal_2015_00171,14.852981849000097,-15.861105279000007
senegal,2015,2015,14.7234749990001,-17.451620098,SEN.1,SEN.1.1,18,0,52.67499405555555,senegal_2015_00172,14.7234749990001,-17.451620098
senegal,2015,2015,12.898929842,-14.9189301289999,SEN.7,SEN.7.1,9,0,56.23773211111112,senegal_2015_00173,12.898929842,-14.9189301289999
senegal,2015,2015,12.9050965050001,-14.893157195,SEN.7,SEN.7.2,2,1,8.0596245,senegal_2015_00174,12.9050965050001,-14.893157195
senegal,2015,2015,14.545888517000003,-16.795229583000005,SEN.13,SEN.13.1,15,1,24.11117093333333,senegal_2015_00175,14.545888517000003,-16.795229583000005
senegal,2015,2015,13.27804002,-15.783674166,SEN.11,SEN.11.1,4,1,15.198945750000002,senegal_2015_00176,13.27804002,-15.783674166
senegal,2015,2015,14.719407780000004,-17.124711619999992,SEN.1,SEN.1.4,21,1,54.60962247619048,senegal_2015_00177,14.719407780000004,-17.124711619999992
senegal,2015,2015,14.863989292999998,-15.940398815000002,SEN.2,SEN.2.3,19,1,34.82042957894736,senegal_2015_00178,14.863989292999998,-15.940398815000002
senegal,2015,2015,14.166989538999994,-16.086200541,SEN.5,SEN.5.2,20,0,61.57514,senegal_2015_00179,14.166989538999994,-16.086200541
senegal,2015,2015,15.964849972,-13.667833593999893,SEN.9,SEN.9.2,19,1,45.40292784210527,senegal_2015_00180,15.964849972,-13.667833593999893
senegal,2015,2015,14.1576440000001,-16.837886000000008,SEN.13,SEN.13.1,22,0,59.7979429090909,senegal_2015_00181,14.1576440000001,-16.837886000000008
senegal,2015,2015,12.714490224,-15.5690528289999,SEN.11,SEN.11.3,6,0,41.535486166666665,senegal_2015_00182,12.714490224,-15.5690528289999
senegal,2015,2015,14.926012608000098,-12.629088187000004,SEN.9,SEN.9.1,19,1,19.14770010526316,senegal_2015_00183,14.926012608000098,-12.629088187000004
senegal,2015,2015,15.607305328000104,-16.226724412999893,SEN.8,SEN.8.3,20,0,52.07734955,senegal_2015_00184,15.607305328000104,-16.226724412999893
senegal,2015,2015,15.462880675000097,-16.084170059999998,SEN.8,SEN.8.3,15,1,26.48068253333333,senegal_2015_00185,15.462880675000097,-16.084170059999998
senegal,2015,2015,12.803776137999998,-13.941576704999898,SEN.7,SEN.7.3,3,1,11.245866,senegal_2015_00186,12.803776137999998,-13.941576704999898
senegal,2015,2015,13.773504271999998,-14.531490751999998,SEN.12,SEN.12.3,7,1,22.106308857142864,senegal_2015_00187,13.773504271999998,-14.531490751999998
senegal,2015,2015,14.161785143,-16.084151262,SEN.5,SEN.5.2,19,0,58.45756915789474,senegal_2015_00188,14.161785143,-16.084151262
senegal,2015,2015,14.6995284760001,-16.132199488,SEN.2,SEN.2.2,15,1,22.80686,senegal_2015_00189,14.6995284760001,-16.132199488
senegal,2015,2015,15.906430000000109,-13.526735167999997,SEN.9,SEN.9.2,19,1,38.821515,senegal_2015_00190,15.906430000000109,-13.526735167999997
senegal,2015,2015,15.499889659000102,-13.182010541999894,SEN.9,SEN.9.1,17,0,47.53816641176471,senegal_2015_00191,15.499889659000102,-13.182010541999894
senegal,2015,2015,16.467347573999994,-15.676616469000004,SEN.10,SEN.10.1,21,0,49.11398047619047,senegal_2015_00192,16.467347573999994,-15.676616469000004
senegal,2015,2015,14.757239864000006,-17.475370730000005,SEN.1,SEN.1.1,18,0,60.88168600000001,senegal_2015_00193,14.757239864000006,-17.475370730000005
senegal,2015,2015,12.911645661,-14.466632369,SEN.7,SEN.7.1,3,0,17.806545333333332,senegal_2015_00194,12.911645661,-14.466632369
senegal,2015,2015,14.790771346999996,-15.922468179000004,SEN.2,SEN.2.3,22,0,55.2867961818182,senegal_2015_00195,14.790771346999996,-15.922468179000004
senegal,2015,2015,14.70085067,-14.849804697000003,SEN.8,SEN.8.2,22,1,18.13942431818182,senegal_2015_00196,14.70085067,-14.849804697000003
senegal,2015,2015,14.1512904640001,-16.236605396,SEN.5,SEN.5.2,9,1,20.901757555555555,senegal_2015_00197,14.1512904640001,-16.236605396
senegal,2015,2015,15.616554916999997,-16.222248128999997,SEN.8,SEN.8.3,22,0,51.660597,senegal_2015_00198,15.616554916999997,-16.222248128999997
senegal,2015,2015,14.757783710000105,-17.360082771000002,SEN.1,SEN.1.3,21,0,55.26167176190476,senegal_2015_00199,14.757783710000105,-17.360082771000002
senegal,2015,2015,15.383112380999997,-16.424757189999998,SEN.8,SEN.8.1,21,0,62.07464357142859,senegal_2015_00200,15.383112380999997,-16.424757189999998
senegal,2015,2015,15.987864192000096,-16.484761785999996,SEN.10,SEN.10.3,21,0,55.79691304761904,senegal_2015_00201,15.987864192000096,-16.484761785999996
senegal,2015,2015,16.351625815000002,-14.063097485,SEN.10,SEN.10.2,9,1,24.01985133333333,senegal_2015_00202,16.351625815000002,-14.063097485
senegal,2015,2015,13.976967656999998,-14.695465834999906,SEN.4,SEN.4.3,12,1,18.594203583333336,senegal_2015_00203,13.976967656999998,-14.695465834999906
senegal,2015,2015,12.5907583060001,-15.40981708,SEN.11,SEN.11.2,4,1,16.94231975,senegal_2015_00204,12.5907583060001,-15.40981708
senegal,2015,2015,14.339765453000004,-16.400151584000007,SEN.3,SEN.3.1,21,0,59.75353447619047,senegal_2015_00205,14.339765453000004,-16.400151584000007
senegal,2015,2015,13.622587890000004,-16.043398286999896,SEN.5,SEN.5.3,11,1,22.69915490909091,senegal_2015_00206,13.622587890000004,-16.043398286999896
senegal,2015,2015,12.8973666420001,-14.888229479,SEN.7,SEN.7.1,6,1,21.825201333333336,senegal_2015_00207,12.8973666420001,-14.888229479
senegal,2015,2015,14.852043254000002,-17.187853683999894,SEN.1,SEN.1.4,22,1,56.02150345454547,senegal_2015_00208,14.852043254000002,-17.187853683999894
senegal,2015,2015,13.1684078550001,-13.959711168,SEN.7,SEN.7.3,7,1,21.268561428571427,senegal_2015_00209,13.1684078550001,-13.959711168
senegal,2015,2015,12.888196647,-15.280523221,SEN.11,SEN.11.3,3,1,25.36194,senegal_2015_00210,12.888196647,-15.280523221
senegal,2015,2015,14.382380931000103,-16.474038704000005,SEN.3,SEN.3.1,14,1,23.98845557142857,senegal_2015_00211,14.382380931000103,-16.474038704000005
senegal,2015,2015,13.920034241000105,-15.523032903999905,SEN.4,SEN.4.1,15,1,22.651571466666667,senegal_2015_00212,13.920034241000105,-15.523032903999905
senegal,2015,2015,15.097008158000104,-16.635124330999908,SEN.13,SEN.13.3,21,0,64.45562004761905,senegal_2015_00213,15.097008158000104,-16.635124330999908
senegal,2019,2019,14.808131860954463,-15.873693135368107,SEN.2,SEN.2.3,19,0,58.6237227368421,senegal_2019_00000,14.804336,-15.891533000000004
senegal,2019,2019,13.919375647418539,-16.05538702713638,SEN.5,SEN.5.2,22,1,47.11936795454547,senegal_2019_00001,13.928865999999998,-16.092871
senegal,2019,2019,16.047721897389074,-14.714087862087851,SEN.10,SEN.10.2,22,1,34.119507318181824,senegal_2019_00002,16.047993000000005,-14.760637999999998
senegal,2019,2019,14.428096559005917,-16.693004595016244,SEN.13,SEN.13.1,21,0,55.87922552380953,senegal_2019_00003,14.425114000000004,-16.69550900000001
senegal,2019,2019,12.749282178110832,-13.836612240486842,SEN.7,SEN.7.3,21,1,18.54660676190476,senegal_2019_00004,12.749011,-13.839099
senegal,2019,2019,13.965301257560432,-14.803066587673843,SEN.4,SEN.4.3,18,0,67.97762494444444,senegal_2019_00005,13.97913,-14.794735
senegal,2019,2019,16.277768613805417,-16.20831784790141,SEN.10,SEN.10.1,22,1,54.82033168181818,senegal_2019_00006,16.245507999999994,-16.225160000000002
senegal,2019,2019,13.946888246586015,-16.130467687370224,SEN.5,SEN.5.2,21,1,48.08663823809524,senegal_2019_00007,13.928721,-16.107421999999993
senegal,2019,2019,14.617318558560099,-17.056101826669,SEN.13,SEN.13.1,21,1,57.54580366666666,senegal_2019_00008,14.641991999999997,-17.091754999999996
senegal,2019,2019,14.061869850042532,-15.759801661065588,SEN.4,SEN.4.1,20,1,47.1237877,senegal_2019_00009,14.062141,-15.75619
senegal,2019,2019,13.766420904790007,-16.206632611878366,SEN.5,SEN.5.3,21,1,34.45648585714285,senegal_2019_00010,13.776996,-16.208019999999994
senegal,2019,2019,12.854700824065974,-15.243242422750384,SEN.11,SEN.11.3,21,0,36.790932857142856,senegal_2019_00011,12.854972,-15.242966000000004
senegal,2019,2019,15.408825032348497,-12.971531464522714,SEN.9,SEN.9.1,21,1,42.995615666666666,senegal_2019_00012,15.381441999999996,-12.950289
senegal,2019,2019,14.724792383445527,-16.802198809586336,SEN.13,SEN.13.2,22,1,52.24292245454544,senegal_2019_00013,14.728046000000004,-16.76541700000001
senegal,2019,2019,14.8199907803272,-17.073534135233697,SEN.13,SEN.13.2,22,1,53.66001322727273,senegal_2019_00014,14.810229999999995,-17.079387999999998
senegal,2019,2019,16.48404510739432,-15.622107387213996,SEN.10,SEN.10.1,22,1,28.935641181818188,senegal_2019_00015,16.477809999999995,-15.649649000000004
senegal,2019,2019,12.792876634987502,-16.244449559164863,SEN.14,SEN.14.1,22,0,55.94270318181818,senegal_2019_00016,12.798028999999993,-16.245555000000007
senegal,2019,2019,13.145496549479239,-15.009589193170465,SEN.7,SEN.7.2,22,1,25.9983935,senegal_2019_00017,13.141428999999995,-15.016231000000005
senegal,2019,2019,16.48867599380989,-14.647108835347568,SEN.10,SEN.10.2,21,0,50.35562876190476,senegal_2019_00018,16.49464,-14.652448999999995
senegal,2019,2019,16.09017311487654,-13.542675372590672,SEN.9,SEN.9.2,22,1,35.15887795454546,senegal_2019_00019,16.124873999999995,-13.539309
senegal,2019,2019,14.722119019174595,-16.60297984709908,SEN.2,SEN.2.1,22,1,61.60940750000002,senegal_2019_00020,14.732150999999991,-16.566476000000005
senegal,2019,2019,16.027839168528686,-16.501133187464763,SEN.10,SEN.10.3,22,0,58.9608035909091,senegal_2019_00021,16.022146000000003,-16.508984
senegal,2019,2019,15.332375282509865,-13.004091414951624,SEN.9,SEN.9.1,22,0,48.97141450000001,senegal_2019_00022,15.347557999999994,-13.014152
senegal,2019,2019,15.80533825127766,-14.994082923039498,SEN.8,SEN.8.2,22,1,17.748865590909094,senegal_2019_00023,15.772534000000006,-14.994642999999998
senegal,2019,2019,14.864470826797355,-17.07230748476235,SEN.13,SEN.13.2,22,1,65.01942527272728,senegal_2019_00024,14.842238000000004,-17.096284000000008
senegal,2019,2019,13.747190225102182,-15.599276547678997,SEN.5,SEN.5.3,21,1,26.203788666666664,senegal_2019_00025,13.724413000000002,-15.574863999999996
senegal,2019,2019,12.702482882262304,-16.170837172524866,SEN.14,SEN.14.1,22,1,41.75554577272727,senegal_2019_00026,12.716313000000008,-16.198188000000002
senegal,2019,2019,12.543910635468832,-16.258362500518054,SEN.14,SEN.14.3,21,0,68.20314014285714,senegal_2019_00027,12.544453000000004,-16.269681999999996
senegal,2019,2019,14.712698590232716,-17.318157607735703,SEN.1,SEN.1.3,21,0,70.77529304761906,senegal_2019_00028,14.727611000000003,-17.322616
senegal,2019,2019,14.898054736055958,-15.962576877593001,SEN.2,SEN.2.3,22,1,40.6902439090909,senegal_2019_00029,14.904832999999998,-15.962297999999995
senegal,2019,2019,14.303478037368947,-15.652367546627294,SEN.4,SEN.4.2,22,1,33.29853268181818,senegal_2019_00030,14.297784,-15.622887999999994
senegal,2019,2019,14.254426217994876,-15.923581782503,SEN.5,SEN.5.1,22,0,54.11741513636363,senegal_2019_00031,14.261475999999998,-15.928864999999996
senegal,2019,2019,14.841345702611791,-15.88404262996215,SEN.2,SEN.2.3,21,1,60.70156295238096,senegal_2019_00032,14.848124000000004,-15.882091
senegal,2019,2019,14.349567734051687,-16.423550191992124,SEN.3,SEN.3.1,22,0,69.95813336363636,senegal_2019_00033,14.342518000000002,-16.426609999999997
senegal,2019,2019,14.636821768956674,-16.227827315252068,SEN.2,SEN.2.2,19,0,63.022958157894735,senegal_2019_00034,14.639261999999995,-16.22922
senegal,2019,2019,13.800728273701422,-13.665902531043562,SEN.12,SEN.12.4,16,0,72.14126975,senegal_2019_00035,13.795033999999994,-13.67506
senegal,2019,2019,15.736009989776413,-16.491184260316192,SEN.8,SEN.8.3,21,1,56.34731723809524,senegal_2019_00036,15.731130000000004,-16.49510400000001
senegal,2019,2019,12.881835497414277,-14.929627589022191,SEN.7,SEN.7.1,19,0,62.26988399999999,senegal_2019_00037,12.898106000000007,-14.930456999999995
senegal,2019,2019,14.775728330610882,-15.889047632123786,SEN.2,SEN.2.3,20,0,60.99601115,senegal_2019_00038,14.781151,-15.905492
senegal,2019,2019,14.776889664941951,-17.338034025542793,SEN.1,SEN.1.3,20,0,53.0213071,senegal_2019_00039,14.779601000000008,-17.334132000000004
senegal,2019,2019,12.732582594604505,-15.493404325919588,SEN.11,SEN.11.2,22,1,32.98945554545455,senegal_2019_00040,12.701396999999991,-15.517990999999997
senegal,2019,2019,12.559693097193671,-12.180860811846012,SEN.6,SEN.6.1,19,0,45.26685705263158,senegal_2019_00041,12.572981,-12.178928000000006
senegal,2019,2019,14.136242118637947,-14.970819463239257,SEN.4,SEN.4.3,22,1,21.47406318181818,senegal_2019_00042,14.170949000000006,-14.979436
senegal,2019,2019,13.142382490215738,-15.632530927327679,SEN.11,SEN.11.1,21,1,30.26216242857143,senegal_2019_00043,13.143195999999994,-15.62921
senegal,2019,2019,12.558944090270185,-12.191954181154648,SEN.6,SEN.6.1,22,0,51.09601659090909,senegal_2019_00044,12.560300000000003,-12.194163
senegal,2019,2019,14.545511749906307,-16.218735314396426,SEN.3,SEN.3.1,22,1,22.42603795454545,senegal_2019_00045,14.547952000000004,-16.219849000000007
senegal,2019,2019,13.836802170748728,-15.317318774604876,SEN.4,SEN.4.2,21,1,28.988114,senegal_2019_00046,13.833006000000006,-15.350069
senegal,2019,2019,14.75331735700836,-17.483170716117254,SEN.1,SEN.1.1,18,0,71.28699399999999,senegal_2019_00047,14.746539000000006,-17.481220000000004
senegal,2019,2019,13.86723745665381,-16.410774709085572,SEN.3,SEN.3.2,22,1,37.78802140909091,senegal_2019_00048,13.884049000000005,-16.426042999999996
senegal,2019,2019,12.387748381312688,-12.270920425791235,SEN.6,SEN.6.1,22,1,35.918671999999994,senegal_2019_00049,12.379884000000002,-12.278369999999995
senegal,2019,2019,15.379905000000006,-16.195286000000007,SEN.8,SEN.8.1,22,1,35.23790022727273,senegal_2019_00050,15.379905000000006,-16.195286000000007
senegal,2019,2019,14.128952000000002,-15.743750999999996,SEN.4,SEN.4.1,21,0,56.21306285714286,senegal_2019_00051,14.128952000000002,-15.743750999999996
senegal,2019,2019,16.414286,-15.253258,SEN.10,SEN.10.2,22,1,19.509316,senegal_2019_00052,16.414286,-15.253258
senegal,2019,2019,12.870168,-15.658115000000004,SEN.11,SEN.11.3,22,1,31.953292045454543,senegal_2019_00053,12.870168,-15.658115000000004
senegal,2019,2019,15.273012999999995,-14.895855000000005,SEN.8,SEN.8.2,21,1,47.31691142857143,senegal_2019_00054,15.273012999999995,-14.895855000000005
senegal,2019,2019,14.878543,-15.827556,SEN.2,SEN.2.3,21,1,48.78949004761905,senegal_2019_00055,14.878543,-15.827556
senegal,2019,2019,15.954521,-14.449362000000004,SEN.10,SEN.10.2,21,1,16.957528952380954,senegal_2019_00056,15.954521,-14.449362000000004
senegal,2019,2019,15.546284000000009,-16.309711999999994,SEN.8,SEN.8.3,22,1,60.21365713636362,senegal_2019_00057,15.546284000000009,-16.309711999999994
senegal,2019,2019,14.742008000000002,-17.455290999999995,SEN.1,SEN.1.1,20,0,64.59666265000001,senegal_2019_00058,14.742008000000002,-17.455290999999995
senegal,2019,2019,15.143966999999996,-16.880267,SEN.13,SEN.13.3,22,0,72.02573281818184,senegal_2019_00059,15.143966999999996,-16.880267
senegal,2019,2019,15.580052000000002,-16.36789599999999,SEN.8,SEN.8.1,22,1,43.18855922727273,senegal_2019_00060,15.580052000000002,-16.36789599999999
senegal,2019,2019,14.159516999999996,-16.604915000000002,SEN.3,SEN.3.1,22,1,46.71830177272728,senegal_2019_00061,14.159516999999996,-16.604915000000002
senegal,2019,2019,12.716848999999998,-14.905633000000002,SEN.7,SEN.7.1,22,1,39.40444954545456,senegal_2019_00062,12.716848999999998,-14.905633000000002
